block_number,block_timestamp_utc,transaction_index,transaction_hash,method,call_scope,outer_method,traced_token_method,trace_status,trace_token_call_count,trace_address,trace_from_address,tx_from_address,tx_to_address,transfer_log_count,classification,burn_log_count,burn_raw_value,nonburn_raw_value
8946939,2019-11-16 22:21:17 UTC,81,0xc373d310ec7fd455264c3bd3e2497df122159931bf3cd241859d9dfc581eb101,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8946939,2019-11-16 22:21:17 UTC,82,0x2984f3cf297acffc8e28ce3dd9e22120ed8b9eabdddb56c99ca17c73f73e1a78,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8946939,2019-11-16 22:21:17 UTC,83,0xab6452ec2b20c4011049f8a5aee0bcafc6b0130c09e27dcb8fe7ab9615437ccb,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8946939,2019-11-16 22:21:17 UTC,84,0x832fd4b1b56682ae089a71c80b73605ace0caf7569c76d32a4cc642c398bb6e1,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8946939,2019-11-16 22:21:17 UTC,85,0xb6fcae734ae2973029babfe94b5fc7a747ae5ad33912107bf8efc15ff24de5b4,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8946939,2019-11-16 22:21:17 UTC,86,0x285d18886871c81dcf45e28236460bf4a372f34ef4b69194c7de4585695e772b,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8946939,2019-11-16 22:21:17 UTC,87,0x1cefdbaba0b813b770637ec73095a2c4d6aa3a04da8e8dc91b1ba8d643abb75c,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8946939,2019-11-16 22:21:17 UTC,88,0x4aa311fc083cadb35207f1f198583a6a1b45415219414c2fb98d24b51c51bb51,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8946939,2019-11-16 22:21:17 UTC,89,0xd9ef75ec4fb67a821b2559195ce01a8ded2466f863b13a968c90d41f7e4b397b,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8946939,2019-11-16 22:21:17 UTC,90,0x33b3e97f2271563f1d022c02a43d4b0336c697d5d06ad067cb58cfbe463e68af,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8946939,2019-11-16 22:21:17 UTC,91,0x3c9dbe257f7283c099521bbba0634692dcf1accef864487cdc1ce3c5eaae6da6,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8946939,2019-11-16 22:21:17 UTC,92,0xc0557a3935cb6f8ddfec745200ec3c1d3b54c1e9f9dac996c00c70e21d2f65bc,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8946939,2019-11-16 22:21:17 UTC,93,0x9c6de4c3a986fdd7028d76014e564c6debd72400e8b311766c125eedcf45f550,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8946939,2019-11-16 22:21:17 UTC,94,0x6efa32e570844a0ac6e14ee641aaf7e142316174ba22d9e6eff151634d33bf17,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8946939,2019-11-16 22:21:17 UTC,95,0xe6dc5dafdba04fe21da5e5c2f4344b579160a06c2cb5d875353d8478343f94d1,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8946939,2019-11-16 22:21:17 UTC,96,0x4bfa199f66da1b504ee6bef1179c9b7c0792f37a4b851a0014a50d92e305e11a,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8946939,2019-11-16 22:21:17 UTC,97,0x790f135ef5b2f20e76d1cc0d432f18abd3d25aa7cc1ace14270d01a7f076c021,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8946939,2019-11-16 22:21:17 UTC,98,0x8401b5e5ec6542a90b0e6ba00ed13b2bb93c27f54e9f095a8ef10cd9b0723762,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8946939,2019-11-16 22:21:17 UTC,99,0xdb35f27aa89d0dc848978aaf1a33d0649bc410e3ec75d8383df880c286cbaaf2,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8946939,2019-11-16 22:21:17 UTC,100,0xd15cb0674dab65a2c2d3d3ee7d53e9c4f229ca58ad064cd971a6e1b8fabe4786,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8946939,2019-11-16 22:21:17 UTC,101,0x1c3bc1a67f592700e6a4367ee39d327c237bda5fbd52d04ea81d3b927db3132e,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8946939,2019-11-16 22:21:17 UTC,102,0x2f0dfa441297bde7b1a0e19c67724c7b9dec9178cc7cdc0357a796493040405f,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8946939,2019-11-16 22:21:17 UTC,103,0x8b20d21f44b1d07fb4aad969edd25820b1fa11f2e2e684df48e69e8b702abe87,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8946939,2019-11-16 22:21:17 UTC,104,0xaa4d1f9dce2b11b486c0622ba7e7b8f579e3565dad6d0ba6f6e3885412314a3a,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8946939,2019-11-16 22:21:17 UTC,105,0x30121bb798eac9bc56a2cb241bb55bd09a2e7f732e015325aadb8c42035527b0,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8946939,2019-11-16 22:21:17 UTC,106,0x3fed79c7c04a44d7ed613990c57d0ce36b482a961f776d62125f9ed69f7b5b1b,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8946939,2019-11-16 22:21:17 UTC,107,0xccd4e88df4b944aba1bd1613aea408602c9f55ececf1569013da2514cdb3e527,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8946939,2019-11-16 22:21:17 UTC,108,0x02aeaecf8c0898446961374ca3554808c8f23815b2f573258f2fe6583f359763,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8946939,2019-11-16 22:21:17 UTC,109,0x82c497ef06f93c1ac27577b40471debfc32d0db81c3636a73d1f025b28f9d1a4,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8946939,2019-11-16 22:21:17 UTC,110,0x67e8ad33e01057cbaf330720457789a6d4e08cdc8eecf2ab51f51f1c9657aefe,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8946939,2019-11-16 22:21:17 UTC,111,0xc60316b897af37dbf2f2c674ee6698b0b966ce69d52a9bfaece141656a12173d,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8946939,2019-11-16 22:21:17 UTC,112,0x839a4cd534a7ffb89feaa6610717e6d9aa6ffece46dac9c4ba33b11d89b0d2f6,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8946939,2019-11-16 22:21:17 UTC,113,0x8cf67988acd5230aba48af5affd51d438cd2d117e97d4f197f5b10f9aba0e372,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8946939,2019-11-16 22:21:17 UTC,114,0x220f547612bc81eecf1a9e1b76949a0b64bc4ced6bc06ea6d749b622b354f355,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8946939,2019-11-16 22:21:17 UTC,115,0x44e2bcee7f65ac07981f925ed5ff970a77dea568ed97519e82f4ae0af26f59aa,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8946939,2019-11-16 22:21:17 UTC,116,0xe966fdf2e877c7ee9dfe254784538f371475a135a07eec2536320057c04e76a4,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8946939,2019-11-16 22:21:17 UTC,117,0xaa3dbf2876de381f30dd7bb189053a5a41f86585f497bb974179d075d17cf64b,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8946939,2019-11-16 22:21:17 UTC,118,0xe713b70424f6697ab56001e37234e5345c2dc596f1c8983a2e8df30ee69a422e,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8946939,2019-11-16 22:21:17 UTC,119,0x06d3c43eaaa06891ec107860c2c679d5090df0ce4e3b2914664590a86b0a1bf7,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8946939,2019-11-16 22:21:17 UTC,120,0xc89e6dde1f8428e68b1d972d5ffdaf7584eb2db8dfeeb52cde07274dac21fdc1,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8946939,2019-11-16 22:21:17 UTC,121,0xbda4a3cf32294370f1c6049e57184fa4b6b080d917bf62cd61641017bd0c6334,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8946939,2019-11-16 22:21:17 UTC,122,0xa6e0ffde246d59430bf88e49c3ca4deeedab1aa5809b005627721e277370bd1f,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8946939,2019-11-16 22:21:17 UTC,123,0x35162dc24e6b81533ef178f054d58bf26eaa020ec05b46a3392c7347abc9c595,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8946939,2019-11-16 22:21:17 UTC,124,0x675707c3017b81e0c894048e6c7d8049af07a2f9c4adf8cb53cd3f384f6f7bd6,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8946939,2019-11-16 22:21:17 UTC,125,0x2f55a66a0c3052cd9e576fd831b06f799d8b92f709cbcb6062c8b5d98ba7057a,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8946939,2019-11-16 22:21:17 UTC,126,0x7fb64044023f3f98ab79c409784f3ee765be83a77d35981210573b3dae86fbf4,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8946939,2019-11-16 22:21:17 UTC,127,0xb056831f5722f05847506edd08621307eeac9b69a53fd282a3e2e1819d4b40b9,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8946939,2019-11-16 22:21:17 UTC,128,0x178d688b71db9c7ae2ba6dfac1cb7faa0d8f1c1d45bea06088781c232fe14b39,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8946939,2019-11-16 22:21:17 UTC,129,0xb51ca6ee350be7b8b777c619c4fd78aad2dcea13f9270e06f014f9d79a5c7db1,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8946939,2019-11-16 22:21:17 UTC,130,0x07ee3c2573aeee6bfa30c600fadf410ad20e549404afdcb6623c5b303454ab36,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8946939,2019-11-16 22:21:17 UTC,131,0xaedfea35685fc800ce9def3eab48c3116652375f99248fdc8746e60d49c782aa,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8946939,2019-11-16 22:21:17 UTC,132,0x06404003edebfe3de72c8dcdfb29175a6c8f7fad453877a02cbb31cca9dc0599,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8946939,2019-11-16 22:21:17 UTC,133,0x45d2a0bc66837c360585111479de2955647cf97ad30c55613f06c1c1491d6356,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8946939,2019-11-16 22:21:17 UTC,134,0x87ad40fd974079817d8c4fcef5369192c4ae7bcac44cd6d7d45e61525ece79e9,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8946939,2019-11-16 22:21:17 UTC,135,0x4a8afa30061e154455303aa2d3a5151eab6360176ef0d0983059c0c61ed5f161,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8946939,2019-11-16 22:21:17 UTC,136,0x23abd170570b27a9dbb7f9a204229e7e0d7e8d724e0ea654a32c900372adbf9f,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8946939,2019-11-16 22:21:17 UTC,137,0x43bb59769b3b60635274c0a14dd80de4e5511073710c2cbd6ef4ef47b75897f7,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8946939,2019-11-16 22:21:17 UTC,138,0xb8518f6ef180a632bbb8a8489eaa62ec18eb74a41bff947e00b30c5bb0c393af,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8946939,2019-11-16 22:21:17 UTC,139,0x85b4101dec3bbd7983c432b78a97b94fdbd305c9de22f805c585aeac01daaf7c,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8946939,2019-11-16 22:21:17 UTC,140,0xe6376be689840eb7888f761b2fee97ba4fc0a9e8f1b9db7c264aef8a21db23a4,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8946939,2019-11-16 22:21:17 UTC,141,0x55e23dacd07069a64438df3fa72e2004978fb56a49df877df566b5537ab49ec9,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8946940,2019-11-16 22:21:18 UTC,24,0x0ba80270e2d8074446e987f7274270d26f6d586639766fd43f2267525dc149ad,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8946942,2019-11-16 22:21:41 UTC,159,0xd80db56d96a402723c41de0b2173166179ab1d1f8535b5975a12b9c295e75e06,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8946943,2019-11-16 22:22:20 UTC,7,0x13d6625f1c28cc3d7e05c6e066ae1d3aaad48b441d5448d30126ad3574459a8a,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8946945,2019-11-16 22:23:05 UTC,29,0x9ddc2c28eff319c0842a578e442a785fab943dc317fa61605cb4ac7581576aa8,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8946945,2019-11-16 22:23:05 UTC,30,0xfcfeef052dde49c923df0e8e9c4a912899abac02ef74848b63a972de43b5c2ba,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8946946,2019-11-16 22:23:17 UTC,95,0x736335a64fd0c711187157eae211393641b6333b15544510ceebedb64b3ea8ad,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
