block_number,block_timestamp_utc,transaction_index,transaction_hash,method,call_scope,tx_from_address,tx_to_address,transfer_log_count,classification,burn_log_count,burn_raw_value,nonburn_raw_value
8943801,2019-11-16 10:06:50 UTC,23,0x8e648fca1f7fdbe846134a3b01774077b2a4d3e20baddc2538cb44fb5efa303a,"transfer(address,uint256)",direct_contract_call,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943801,2019-11-16 10:06:50 UTC,24,0x9fa1bf6d0d52f4aa731f9352b041065a2f08c941f7e55129acefcf522e5b3256,"transfer(address,uint256)",direct_contract_call,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943803,2019-11-16 10:07:18 UTC,54,0xe0d42402cc1c36b192bf4aa983e958a6755a349ce14775b740e6c6c122f46013,"transfer(address,uint256)",direct_contract_call,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943804,2019-11-16 10:07:21 UTC,104,0x51591b940a2825d2166d4b85467fb4bc317fd48d31032d5701637a9b3141e30f,"transfer(address,uint256)",direct_contract_call,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943806,2019-11-16 10:07:38 UTC,16,0x3adfb33be4ff909a3171ddafce7a6bdb195fcde28096b8854ed29fc2902b2774,"transfer(address,uint256)",direct_contract_call,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943806,2019-11-16 10:07:38 UTC,17,0x7faafb212a82ebd8613f9b1f5d9432b4756a948b42655003ffb7207b98d0cd0f,"transfer(address,uint256)",direct_contract_call,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943807,2019-11-16 10:07:44 UTC,85,0xd0a625b33a2690191c3950f2a5ccb86593a0d5bb1da03846016ef26cd94e636a,"transfer(address,uint256)",direct_contract_call,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943807,2019-11-16 10:07:44 UTC,86,0x944c10c719c179bf6296bd30c69be69a239f79dc82dec5b187282cf89012d1e1,"transfer(address,uint256)",direct_contract_call,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943809,2019-11-16 10:07:52 UTC,28,0x37606c19bb09886bce9fa6a348c76c1bb6571b4b593bdc375ef890061b8f5cf9,"transfer(address,uint256)",direct_contract_call,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943809,2019-11-16 10:07:52 UTC,29,0xa5c17fac55d2ef84aa1304066e4cde9cd443ce4af42aee84cd2ff0b69f2ba43b,"transfer(address,uint256)",direct_contract_call,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943811,2019-11-16 10:08:03 UTC,72,0x61e17aa1a24bf1684f90fce7178e8fa3fd77061024d6b06675c1302d7a3ec18e,"transfer(address,uint256)",direct_contract_call,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943814,2019-11-16 10:09:01 UTC,16,0xd40aa66e275b9be17e289866917e294fa3ef4a0aee5ad5ce7eea43f35fd60332,"transfer(address,uint256)",direct_contract_call,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943814,2019-11-16 10:09:01 UTC,17,0x799255ac289d5cb21676518ded83d4bf379bdfc82d9c41d16a885855c50818d9,"transfer(address,uint256)",direct_contract_call,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943816,2019-11-16 10:09:19 UTC,98,0xbbabe191a3da5ca88784d748b318e40e926566bb57c0339c270d0d6167b0a8fd,"transfer(address,uint256)",direct_contract_call,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943816,2019-11-16 10:09:19 UTC,99,0x80d75d39f6a8715d86b5de8ac78de92b3af76b75699ec00b56f454649955b9cf,"transfer(address,uint256)",direct_contract_call,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943818,2019-11-16 10:09:23 UTC,26,0x76e76279d6c76b9a9e4e81ec0d7556f92ff0e42aec6ce26748d7b07874e6e9f1,"transfer(address,uint256)",direct_contract_call,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943818,2019-11-16 10:09:23 UTC,27,0x8613915989e3c9201ed8a7941728739dd0e9f0a809c46587d120423cf2cd3b97,"transfer(address,uint256)",direct_contract_call,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943822,2019-11-16 10:10:44 UTC,166,0xa6fa570cbe75b1dcb5d84f9bd44178e9bce6fff83180d1e71fee6707071ed5f1,"transfer(address,uint256)",direct_contract_call,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943824,2019-11-16 10:11:27 UTC,167,0xc7681805fe7ebf42c897c4122b48bd813934c271f23daabf1e99fd11e0b113c5,"transfer(address,uint256)",direct_contract_call,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943824,2019-11-16 10:11:27 UTC,168,0xbddc8dbc00c57e865198bf5db870d12a99d8cca063cfad13c3f059e90dd8b3a1,"transfer(address,uint256)",direct_contract_call,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943824,2019-11-16 10:11:27 UTC,169,0xf06a175fcd9dfafad9b940b3b2bae5c28e4befe65db923ef8d4bfe4dd6607aac,"transfer(address,uint256)",direct_contract_call,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943825,2019-11-16 10:11:35 UTC,31,0xfbab65dd9ec8f66b2df0d00cb33802fc42bd8b32909f0712c81b266a45783dd1,"transfer(address,uint256)",direct_contract_call,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943826,2019-11-16 10:11:42 UTC,18,0xd3f98d0aa26b402d72f530174fb28d208ac35470ee1ce634944267e161a9c1a6,"transfer(address,uint256)",direct_contract_call,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943827,2019-11-16 10:11:56 UTC,60,0xabca434d6e3d4edb5485ddf94ba39da67c16789905a83810824a3f55a67a8530,"transfer(address,uint256)",direct_contract_call,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943831,2019-11-16 10:13:07 UTC,91,0x0ef0899cd6aa8bb8a69285a7da886c8104b93bb74e658af376c162aed3aad658,"transfer(address,uint256)",direct_contract_call,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943833,2019-11-16 10:13:53 UTC,46,0xfbeca3e49d0fb35938904a6d6ac1c1caf23b20b0ff73d35614d1a9cb45ef927a,"transfer(address,uint256)",direct_contract_call,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943833,2019-11-16 10:13:53 UTC,47,0x152c8c81cd2b5edcc7d3cf150e1f1ce2f507fb20f5fa42bf308bf047f53a0887,"transfer(address,uint256)",direct_contract_call,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943835,2019-11-16 10:14:36 UTC,86,0x289e87c3807c65a6b55aeb8f3e46b81ec6ad476d4c528165cdd7335d01bf180e,"transfer(address,uint256)",direct_contract_call,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943835,2019-11-16 10:14:36 UTC,87,0xa8530797585dce1bcb57d48b8920ee8cf00b7dd3cce28f288611d0520aed0836,"transfer(address,uint256)",direct_contract_call,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943836,2019-11-16 10:14:39 UTC,119,0x77dbf975903e1ace273005f98d8f41e09294e11b6f1bc1674952485e5e71c2d1,"transfer(address,uint256)",direct_contract_call,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943836,2019-11-16 10:14:39 UTC,120,0xb5c23ec3d3c3b235646afa5d39bce3c3fbc6a73727f9d14dbd92d23949450215,"transfer(address,uint256)",direct_contract_call,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943836,2019-11-16 10:14:39 UTC,121,0x4bad89c9c24707ced542521a62c997648db875a7c0b1150c4755c2682a679c60,"transfer(address,uint256)",direct_contract_call,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943837,2019-11-16 10:15:00 UTC,24,0xb60a55cbe34eab14030b2d47d67308fe75085c6a95411f56e5798b2bea55791f,"transfer(address,uint256)",direct_contract_call,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943837,2019-11-16 10:15:00 UTC,25,0x8ac00d75c788ff28e3d49f859482914f428f613d892f6cd4e4bfc401696f3bc6,"transfer(address,uint256)",direct_contract_call,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943839,2019-11-16 10:15:14 UTC,53,0x5d9e6fc1b7e821cb90cc41b2e6f4c22c991c43f774e5814cfaa33ba083981a0c,"transfer(address,uint256)",direct_contract_call,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943839,2019-11-16 10:15:14 UTC,54,0x0bd4d07518f385bdacbdc8ede06875e8c77dc6ffcfb5173b9154b41468c09230,"transfer(address,uint256)",direct_contract_call,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943839,2019-11-16 10:15:14 UTC,55,0x38c69fb21504538162baaeaba1b8ca8bbb024c93898c79c42f711fcc91edb911,"transfer(address,uint256)",direct_contract_call,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943841,2019-11-16 10:15:47 UTC,148,0xc5fc744d7e12d467e697f3f091b7b49607c4bac81ea3b250920446a3e4d43abe,"transfer(address,uint256)",direct_contract_call,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943841,2019-11-16 10:15:47 UTC,149,0x7c4f686c0f02a608e5e0013c2552f3a2c97ca450cec44b15e1d622055811ff99,"transfer(address,uint256)",direct_contract_call,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943842,2019-11-16 10:15:53 UTC,13,0xd8457750c57df20bc6993e7462ed6eeb03ac8bf6be1a933e29279c1d5fddce8d,"transfer(address,uint256)",direct_contract_call,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943843,2019-11-16 10:15:55 UTC,79,0xb5507cf3707f34e44c4b5016e0fc821f14e4876b8a10bd88174f25aa726d35c0,"transfer(address,uint256)",direct_contract_call,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943843,2019-11-16 10:15:55 UTC,80,0xd5b135c7594c473b38be9ea63957055a1d7ee2c69313fbf7079ae4dcab469374,"transfer(address,uint256)",direct_contract_call,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943845,2019-11-16 10:16:08 UTC,23,0xc311f9c86ce5318abe60a2037e1ec4d6cce2afc8c44f1604965fa3155dd9b0fe,"transfer(address,uint256)",direct_contract_call,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943845,2019-11-16 10:16:08 UTC,24,0xf27fe150f916a614852242ca870447ed10d52c0a0df109275967af5f32507837,"transfer(address,uint256)",direct_contract_call,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943845,2019-11-16 10:16:08 UTC,25,0x80ca5d9660c2dff61816cf86f4998f299fc937c3246b0aac380c79bd9742658f,"transfer(address,uint256)",direct_contract_call,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943846,2019-11-16 10:16:13 UTC,66,0xf6a0ee99e9cb6225914f00226d46e06f45a6d69d2be32b14e80bc64db3d0e2bd,"transfer(address,uint256)",direct_contract_call,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943846,2019-11-16 10:16:13 UTC,67,0x5e60dc4a87b49f3faf0dd4f6143d34451fd764d0bdcf017cfe79ffccf0b52261,"transfer(address,uint256)",direct_contract_call,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943846,2019-11-16 10:16:13 UTC,68,0xd35180ebb3b60e5f132b74a7702df1b9544d6b318483c351f3c7262d38f3ce9c,"transfer(address,uint256)",direct_contract_call,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943847,2019-11-16 10:16:18 UTC,45,0xee4e434bb1f6d816ca22c95d6f942930f51ba35715d927ace8747911b9eff200,"transfer(address,uint256)",direct_contract_call,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943847,2019-11-16 10:16:18 UTC,46,0x2512a69112be5690023c450cb035df00a023f46f447839f6dbc57b9a854160ce,"transfer(address,uint256)",direct_contract_call,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943852,2019-11-16 10:19:19 UTC,93,0xa8b54a2df5f63eea0a38bf977190dd33693ecabae12b74210e04c632af993b89,"transfer(address,uint256)",direct_contract_call,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943852,2019-11-16 10:19:19 UTC,94,0x89814bf3415f9348f6957495af67b45dd73eaf49bcbf3ea9f4167e86bfc46d87,"transfer(address,uint256)",direct_contract_call,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943852,2019-11-16 10:19:19 UTC,95,0x1065c083e2749bc254665f2c4a7a0eecb5adaf88def22609650d9d66f5a56002,"transfer(address,uint256)",direct_contract_call,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943852,2019-11-16 10:19:19 UTC,96,0x641dba25ce2321940a7fbe83079f0f7a7676dc1e80b8b51893219a86c8621bbc,"transfer(address,uint256)",direct_contract_call,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943854,2019-11-16 10:19:25 UTC,77,0x16ba54ae345a1e09bdd03e99c81608f70d3c17c38bc2199fdb385dc61a8ff531,"transfer(address,uint256)",direct_contract_call,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943855,2019-11-16 10:19:33 UTC,35,0xc5d938b53c84989bb8a6ddb6b15afbfad82bfc35e6120bb7820b4debf8e540ff,"transfer(address,uint256)",direct_contract_call,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943855,2019-11-16 10:19:33 UTC,36,0xdcbd57a9d8f0f4aab766016ed3af031bc5a5fb88c6921bf455ecd4d4d43a49c8,"transfer(address,uint256)",direct_contract_call,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943856,2019-11-16 10:19:42 UTC,13,0x1d3b8427622fe777def0b25267a43a89cf15b6d66c10ca5c1be6ed596ad3a987,"transfer(address,uint256)",direct_contract_call,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943856,2019-11-16 10:19:42 UTC,14,0xeb0aaf837536cc12ac86b3b2e4edfcbca37877359c20b678c938aa274d51f104,"transfer(address,uint256)",direct_contract_call,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943856,2019-11-16 10:19:42 UTC,15,0x4a0cd909df9df39d93db99ddb991ef979f7d431962a6f3427db5cbb74aa32a9a,"transfer(address,uint256)",direct_contract_call,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943859,2019-11-16 10:20:19 UTC,161,0x65432f6c3468727895012e65f5c67d4e59150f6d0f62e4d0eaf986e299bbf37f,"transfer(address,uint256)",direct_contract_call,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943893,2019-11-16 10:29:00 UTC,70,0xf9e900cd662fb4e6389142f8529d017c2492c0d52cb86f0bc395fa254936591f,"transfer(address,uint256)",direct_contract_call,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943893,2019-11-16 10:29:00 UTC,71,0x49fe50c9eb08c799948eedd2b947f2c2496425b2ef36c80a1ed018abadf08815,"transfer(address,uint256)",direct_contract_call,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943893,2019-11-16 10:29:00 UTC,72,0x5d3221c0c9669cadd92e1babe78ea0d617fe8a7679fd7bbf614318a5f5040c4b,"transfer(address,uint256)",direct_contract_call,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943903,2019-11-16 10:31:47 UTC,109,0x82491bc64e89867b5a3381f4a2195d4784d713557ebbf37f03ce24fc2edebf31,"transfer(address,uint256)",direct_contract_call,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943903,2019-11-16 10:31:47 UTC,110,0xb0712eb85dd95f7b40763927edbf775b028689eecaf2f99acdf4e7375a8191d2,"transfer(address,uint256)",direct_contract_call,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943906,2019-11-16 10:32:24 UTC,24,0x1caf74807ed3d20a1ae74e5bfe8a4dee1e2b0f656991ba25e2d6ee108524f4dc,"transfer(address,uint256)",direct_contract_call,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943906,2019-11-16 10:32:24 UTC,39,0xdbb21124f9951e61173c53b54cecdb560313a57d9d277b4487537622515143db,"transfer(address,uint256)",direct_contract_call,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943908,2019-11-16 10:33:15 UTC,70,0x728c3f43e3657555e00355359012684a6e9df8fe3bdf707a6755f82950161daa,"transfer(address,uint256)",direct_contract_call,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943908,2019-11-16 10:33:15 UTC,71,0xdaf4177b22819f4668c3b0d1c8c999ea1f70c5e6e1050bc80b03d19a84d40065,"transfer(address,uint256)",direct_contract_call,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943909,2019-11-16 10:33:18 UTC,38,0xf92767e2a8e7aaf78e57856ad70f10b4302e8f54d034a2323768f6c047e44e47,"transfer(address,uint256)",direct_contract_call,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943909,2019-11-16 10:33:18 UTC,39,0x3f27a200e392ec554972779e313ad4ea19825d12b326f4dadcc1bd0b435de128,"transfer(address,uint256)",direct_contract_call,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943909,2019-11-16 10:33:18 UTC,40,0x035967a79b3d82c22b97acc384548ee0040eee8bd2f207aa9a5b7706e89565c2,"transfer(address,uint256)",direct_contract_call,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943912,2019-11-16 10:34:11 UTC,51,0x8a28a21858de6a0b17c4ba6b5d7516b7609837faa3ccc51a99715af41107c8fe,"transfer(address,uint256)",direct_contract_call,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943912,2019-11-16 10:34:11 UTC,52,0x542d052736c5fd4af6b58090ae6030bc03d3189c7b507b78fa508ec37419c8ce,"transfer(address,uint256)",direct_contract_call,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
