block_number,block_timestamp_utc,transaction_hash,transaction_index,method,call_scope,counter_relevant,direct_transfer_ordinal,transfer_from_ordinal,random_before,random_after,counter_action,counter_certainty_before,counter_certainty_after,expected_full_burn_from_counter,observed_full_burn_candidate,classification,burn_log_count,burn_raw_value,nonburn_raw_value
8943836,2019-11-16 10:14:39 UTC,0xb5c23ec3d3c3b235646afa5d39bce3c3fbc6a73727f9d14dbd92d23949450215,120,"transfer(address,uint256)",direct_contract_call,True,179,,178,179,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943836,2019-11-16 10:14:39 UTC,0x4bad89c9c24707ced542521a62c997648db875a7c0b1150c4755c2682a679c60,121,"transfer(address,uint256)",direct_contract_call,True,180,,179,180,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943837,2019-11-16 10:15:00 UTC,0xb60a55cbe34eab14030b2d47d67308fe75085c6a95411f56e5798b2bea55791f,24,"transfer(address,uint256)",direct_contract_call,True,181,,180,181,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943837,2019-11-16 10:15:00 UTC,0x8ac00d75c788ff28e3d49f859482914f428f613d892f6cd4e4bfc401696f3bc6,25,"transfer(address,uint256)",direct_contract_call,True,182,,181,182,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943839,2019-11-16 10:15:14 UTC,0x5d9e6fc1b7e821cb90cc41b2e6f4c22c991c43f774e5814cfaa33ba083981a0c,53,"transfer(address,uint256)",direct_contract_call,True,183,,182,183,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943839,2019-11-16 10:15:14 UTC,0x0bd4d07518f385bdacbdc8ede06875e8c77dc6ffcfb5173b9154b41468c09230,54,"transfer(address,uint256)",direct_contract_call,True,184,,183,184,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943839,2019-11-16 10:15:14 UTC,0x38c69fb21504538162baaeaba1b8ca8bbb024c93898c79c42f711fcc91edb911,55,"transfer(address,uint256)",direct_contract_call,True,185,,184,185,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943841,2019-11-16 10:15:47 UTC,0xc5fc744d7e12d467e697f3f091b7b49607c4bac81ea3b250920446a3e4d43abe,148,"transfer(address,uint256)",direct_contract_call,True,186,,185,186,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943841,2019-11-16 10:15:47 UTC,0x7c4f686c0f02a608e5e0013c2552f3a2c97ca450cec44b15e1d622055811ff99,149,"transfer(address,uint256)",direct_contract_call,True,187,,186,187,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943842,2019-11-16 10:15:53 UTC,0xd8457750c57df20bc6993e7462ed6eeb03ac8bf6be1a933e29279c1d5fddce8d,13,"transfer(address,uint256)",direct_contract_call,True,188,,187,188,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943843,2019-11-16 10:15:55 UTC,0xb5507cf3707f34e44c4b5016e0fc821f14e4876b8a10bd88174f25aa726d35c0,79,"transfer(address,uint256)",direct_contract_call,True,189,,188,189,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943843,2019-11-16 10:15:55 UTC,0xd5b135c7594c473b38be9ea63957055a1d7ee2c69313fbf7079ae4dcab469374,80,"transfer(address,uint256)",direct_contract_call,True,190,,189,190,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943845,2019-11-16 10:16:08 UTC,0xc311f9c86ce5318abe60a2037e1ec4d6cce2afc8c44f1604965fa3155dd9b0fe,23,"transfer(address,uint256)",direct_contract_call,True,191,,190,191,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943845,2019-11-16 10:16:08 UTC,0xf27fe150f916a614852242ca870447ed10d52c0a0df109275967af5f32507837,24,"transfer(address,uint256)",direct_contract_call,True,192,,191,192,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943845,2019-11-16 10:16:08 UTC,0x80ca5d9660c2dff61816cf86f4998f299fc937c3246b0aac380c79bd9742658f,25,"transfer(address,uint256)",direct_contract_call,True,193,,192,193,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943846,2019-11-16 10:16:13 UTC,0xf6a0ee99e9cb6225914f00226d46e06f45a6d69d2be32b14e80bc64db3d0e2bd,66,"transfer(address,uint256)",direct_contract_call,True,194,,193,194,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943846,2019-11-16 10:16:13 UTC,0x5e60dc4a87b49f3faf0dd4f6143d34451fd764d0bdcf017cfe79ffccf0b52261,67,"transfer(address,uint256)",direct_contract_call,True,195,,194,195,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943846,2019-11-16 10:16:13 UTC,0xd35180ebb3b60e5f132b74a7702df1b9544d6b318483c351f3c7262d38f3ce9c,68,"transfer(address,uint256)",direct_contract_call,True,196,,195,196,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943847,2019-11-16 10:16:18 UTC,0xee4e434bb1f6d816ca22c95d6f942930f51ba35715d927ace8747911b9eff200,45,"transfer(address,uint256)",direct_contract_call,True,197,,196,197,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943847,2019-11-16 10:16:18 UTC,0x2512a69112be5690023c450cb035df00a023f46f447839f6dbc57b9a854160ce,46,"transfer(address,uint256)",direct_contract_call,True,198,,197,198,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943852,2019-11-16 10:19:19 UTC,0xa8b54a2df5f63eea0a38bf977190dd33693ecabae12b74210e04c632af993b89,93,"transfer(address,uint256)",direct_contract_call,True,199,,198,199,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943852,2019-11-16 10:19:19 UTC,0x89814bf3415f9348f6957495af67b45dd73eaf49bcbf3ea9f4167e86bfc46d87,94,"transfer(address,uint256)",direct_contract_call,True,200,,199,200,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943852,2019-11-16 10:19:19 UTC,0x1065c083e2749bc254665f2c4a7a0eecb5adaf88def22609650d9d66f5a56002,95,"transfer(address,uint256)",direct_contract_call,True,201,,200,201,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943852,2019-11-16 10:19:19 UTC,0x641dba25ce2321940a7fbe83079f0f7a7676dc1e80b8b51893219a86c8621bbc,96,"transfer(address,uint256)",direct_contract_call,True,202,,201,202,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943854,2019-11-16 10:19:25 UTC,0x16ba54ae345a1e09bdd03e99c81608f70d3c17c38bc2199fdb385dc61a8ff531,77,"transfer(address,uint256)",direct_contract_call,True,203,,202,203,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943855,2019-11-16 10:19:33 UTC,0xc5d938b53c84989bb8a6ddb6b15afbfad82bfc35e6120bb7820b4debf8e540ff,35,"transfer(address,uint256)",direct_contract_call,True,204,,203,204,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943855,2019-11-16 10:19:33 UTC,0xdcbd57a9d8f0f4aab766016ed3af031bc5a5fb88c6921bf455ecd4d4d43a49c8,36,"transfer(address,uint256)",direct_contract_call,True,205,,204,205,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943856,2019-11-16 10:19:42 UTC,0x1d3b8427622fe777def0b25267a43a89cf15b6d66c10ca5c1be6ed596ad3a987,13,"transfer(address,uint256)",direct_contract_call,True,206,,205,206,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943856,2019-11-16 10:19:42 UTC,0xeb0aaf837536cc12ac86b3b2e4edfcbca37877359c20b678c938aa274d51f104,14,"transfer(address,uint256)",direct_contract_call,True,207,,206,207,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943856,2019-11-16 10:19:42 UTC,0x4a0cd909df9df39d93db99ddb991ef979f7d431962a6f3427db5cbb74aa32a9a,15,"transfer(address,uint256)",direct_contract_call,True,208,,207,208,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943859,2019-11-16 10:20:19 UTC,0x65432f6c3468727895012e65f5c67d4e59150f6d0f62e4d0eaf986e299bbf37f,161,"transfer(address,uint256)",direct_contract_call,True,209,,208,209,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943893,2019-11-16 10:29:00 UTC,0xf9e900cd662fb4e6389142f8529d017c2492c0d52cb86f0bc395fa254936591f,70,"transfer(address,uint256)",direct_contract_call,True,210,,209,210,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943893,2019-11-16 10:29:00 UTC,0x49fe50c9eb08c799948eedd2b947f2c2496425b2ef36c80a1ed018abadf08815,71,"transfer(address,uint256)",direct_contract_call,True,211,,210,211,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943893,2019-11-16 10:29:00 UTC,0x5d3221c0c9669cadd92e1babe78ea0d617fe8a7679fd7bbf614318a5f5040c4b,72,"transfer(address,uint256)",direct_contract_call,True,212,,211,212,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943903,2019-11-16 10:31:47 UTC,0x82491bc64e89867b5a3381f4a2195d4784d713557ebbf37f03ce24fc2edebf31,109,"transfer(address,uint256)",direct_contract_call,True,213,,212,213,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943903,2019-11-16 10:31:47 UTC,0xb0712eb85dd95f7b40763927edbf775b028689eecaf2f99acdf4e7375a8191d2,110,"transfer(address,uint256)",direct_contract_call,True,214,,213,214,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943906,2019-11-16 10:32:24 UTC,0x1caf74807ed3d20a1ae74e5bfe8a4dee1e2b0f656991ba25e2d6ee108524f4dc,24,"transfer(address,uint256)",direct_contract_call,True,215,,214,215,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943906,2019-11-16 10:32:24 UTC,0xdbb21124f9951e61173c53b54cecdb560313a57d9d277b4487537622515143db,39,"transfer(address,uint256)",direct_contract_call,True,216,,215,216,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943908,2019-11-16 10:33:15 UTC,0x728c3f43e3657555e00355359012684a6e9df8fe3bdf707a6755f82950161daa,70,"transfer(address,uint256)",direct_contract_call,True,217,,216,217,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943908,2019-11-16 10:33:15 UTC,0xdaf4177b22819f4668c3b0d1c8c999ea1f70c5e6e1050bc80b03d19a84d40065,71,"transfer(address,uint256)",direct_contract_call,True,218,,217,218,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943909,2019-11-16 10:33:18 UTC,0xf92767e2a8e7aaf78e57856ad70f10b4302e8f54d034a2323768f6c047e44e47,38,"transfer(address,uint256)",direct_contract_call,True,219,,218,219,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943909,2019-11-16 10:33:18 UTC,0x3f27a200e392ec554972779e313ad4ea19825d12b326f4dadcc1bd0b435de128,39,"transfer(address,uint256)",direct_contract_call,True,220,,219,220,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943909,2019-11-16 10:33:18 UTC,0x035967a79b3d82c22b97acc384548ee0040eee8bd2f207aa9a5b7706e89565c2,40,"transfer(address,uint256)",direct_contract_call,True,221,,220,221,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943912,2019-11-16 10:34:11 UTC,0x8a28a21858de6a0b17c4ba6b5d7516b7609837faa3ccc51a99715af41107c8fe,51,"transfer(address,uint256)",direct_contract_call,True,222,,221,222,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943912,2019-11-16 10:34:11 UTC,0x542d052736c5fd4af6b58090ae6030bc03d3189c7b507b78fa508ec37419c8ce,52,"transfer(address,uint256)",direct_contract_call,True,223,,222,223,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943912,2019-11-16 10:34:11 UTC,0x211660f4afd657c5d1a9d68e13cd6040eb947112fe0327affbfd2266b33ad66f,53,"transfer(address,uint256)",direct_contract_call,True,224,,223,224,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943914,2019-11-16 10:34:20 UTC,0x9cf73291454b3d8eb7f02799e05981632a4512a11591efd7f20ea16471f3f2ee,128,"transfer(address,uint256)",direct_contract_call,True,225,,224,225,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943914,2019-11-16 10:34:20 UTC,0x0c74310505593d9f21d52a56a96fc27a09fe509db1867368cdfc0a41c488cb6f,129,"transfer(address,uint256)",direct_contract_call,True,226,,225,226,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943916,2019-11-16 10:34:39 UTC,0x19cdbc1aa5859a6d464d2620b48d909f73259619630970fb075bfecec697a6ef,51,"transfer(address,uint256)",direct_contract_call,True,227,,226,227,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943916,2019-11-16 10:34:39 UTC,0xdf49cc3687d5bda290483797313e76ae21a45a0cf5939e028d8e23966b577170,52,"transfer(address,uint256)",direct_contract_call,True,228,,227,228,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943916,2019-11-16 10:34:39 UTC,0x56b14bed3b2ff2c325317a9a37e4ad2550407bae031fa86d9bee8fa1a0882bb7,53,"transfer(address,uint256)",direct_contract_call,True,229,,228,229,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943918,2019-11-16 10:34:48 UTC,0x319f123a5bf71343f8c1b15ea3734091f93497400ef611506466b041dcebaf13,11,"transfer(address,uint256)",direct_contract_call,True,230,,229,230,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943918,2019-11-16 10:34:48 UTC,0x8d694690bfa8109492bbf3c16cc7bba0043e70ac7033128c925f4e292b2f29a9,12,"transfer(address,uint256)",direct_contract_call,True,231,,230,231,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943918,2019-11-16 10:34:48 UTC,0xa6fcbd41ee1896f2841834920357f13eae9f5547882dcc2e70c2902a5095842e,13,"transfer(address,uint256)",direct_contract_call,True,232,,231,232,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943921,2019-11-16 10:35:05 UTC,0xbc1b5f529eb20219852c297f787385b08b23f26b64c0c675758e5311bcc14598,85,"transfer(address,uint256)",direct_contract_call,True,233,,232,233,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943921,2019-11-16 10:35:05 UTC,0x1ce1e794cceddcd9ee65b4e502fc7276b00e9486daa2b9986b4ae7330d4a7bb5,86,"transfer(address,uint256)",direct_contract_call,True,234,,233,234,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943921,2019-11-16 10:35:05 UTC,0xbce9657b6632d7ff37a2ab1d0f2ffd2d5ad140e5c1ba5ced77addf350fe7d4c7,87,"transfer(address,uint256)",direct_contract_call,True,235,,234,235,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943921,2019-11-16 10:35:05 UTC,0xa33d5a11003186b4d5ee3fb636028fd4e83fceeaa06c213468e2793e8ce98d13,88,"transfer(address,uint256)",direct_contract_call,True,236,,235,236,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943923,2019-11-16 10:35:34 UTC,0x79be8fb921e71457da3b72bfb8d702c113e953c0a1db83afb8c662bf16e663ec,171,"transfer(address,uint256)",direct_contract_call,True,237,,236,237,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943925,2019-11-16 10:36:29 UTC,0x547368af07c0a4ee1118d5ae7adac85a894ad10e434137b427a8d4de1c60e4a8,151,"transfer(address,uint256)",direct_contract_call,True,238,,237,238,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943925,2019-11-16 10:36:29 UTC,0x2b1ac2918319f9aa2e55f436745b47d4d1d5a3502415fdae36b23347bc572b4b,152,"transfer(address,uint256)",direct_contract_call,True,239,,238,239,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943926,2019-11-16 10:36:36 UTC,0xd86a90d054d31035100b8f1c3998af1c96df54a4f03415631f6f8c1808f6b6a5,155,"transfer(address,uint256)",direct_contract_call,True,240,,239,240,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943927,2019-11-16 10:37:00 UTC,0xaa2593cd9266ccc5b30ec90468f1b015271ae9fb02f8892bfe4fb393a0fcf48b,14,"transfer(address,uint256)",direct_contract_call,True,241,,240,241,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943927,2019-11-16 10:37:00 UTC,0x89a83c69f5c0aaf1b5f65e2fb237cbdfe67c59978fc01ae1ab7c80c00cdb369c,15,"transfer(address,uint256)",direct_contract_call,True,242,,241,242,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943930,2019-11-16 10:37:33 UTC,0x6da6f2e3dd0d14c68c9cfc7cbe1a2f2e39b4de1c0c08619beefc5fd4f70a09de,78,"transfer(address,uint256)",direct_contract_call,True,243,,242,243,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943932,2019-11-16 10:37:43 UTC,0x8f4aa3c16c5b847901c6332a9792d31f4ef0967fd27ef15fd7b264308a279d4e,30,"transfer(address,uint256)",direct_contract_call,True,244,,243,244,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943932,2019-11-16 10:37:43 UTC,0x7b8b20d002d83ecaad4f2565ddc55f246416c5118594df6bfd79ebd2fdae6c9e,31,"transfer(address,uint256)",direct_contract_call,True,245,,244,245,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943935,2019-11-16 10:38:29 UTC,0x98316b4b0581b79677bf8ac60762f5fbcc4ee88281341aca97adc20f6a6e7963,117,"transfer(address,uint256)",direct_contract_call,True,246,,245,246,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943935,2019-11-16 10:38:29 UTC,0x85c82742df7336b8a93260554f130ffbfde8b763de01cfa4cef0c3bb6c0c34e1,118,"transfer(address,uint256)",direct_contract_call,True,247,,246,247,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943935,2019-11-16 10:38:29 UTC,0x81fa71866f9ef46c1b0ca5978bd42c123ee4ebe78d77ec63b1f8cba1c586d746,119,"transfer(address,uint256)",direct_contract_call,True,248,,247,248,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943935,2019-11-16 10:38:29 UTC,0xb5372253b3b9982d8aef177c331330b241cac4fab6c09c8c5cddf7607d5cc1e8,120,"transfer(address,uint256)",direct_contract_call,True,249,,248,249,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943935,2019-11-16 10:38:29 UTC,0x75c263242cdefffd2c80eafb9d76d2be5689c36713ee003fefbd83a1179acb8b,121,"transfer(address,uint256)",direct_contract_call,True,250,,249,250,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943935,2019-11-16 10:38:29 UTC,0x11e7d9dc5f19f5b365553d817c78f56c798e8e25aa1b854a71ecc95640bc4369,122,"transfer(address,uint256)",direct_contract_call,True,251,,250,251,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943938,2019-11-16 10:38:58 UTC,0xc4a19bb936d6b502de78e525b2c9f911315a219ee905afc2e6ca5abed58e938d,43,"transfer(address,uint256)",direct_contract_call,True,252,,251,252,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943941,2019-11-16 10:39:16 UTC,0x9d3c0c11df9c4671b34de39f70c2d6e19e84ac8757478477a8560194a56bade5,21,"transfer(address,uint256)",direct_contract_call,True,253,,252,253,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943943,2019-11-16 10:39:51 UTC,0xf753c255be93ec2258aef7a2e47e0250ad9ad13a710ce0e0a67543e2a8149f7c,122,"transfer(address,uint256)",direct_contract_call,True,254,,253,254,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943943,2019-11-16 10:39:51 UTC,0xc5daa2e1325854bf7245b59bf18dac1477af233f1890d62cfbe49b3d5f513961,123,"transfer(address,uint256)",direct_contract_call,True,255,,254,255,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943949,2019-11-16 10:41:49 UTC,0x443b0f9ad712982509e61ab6b7bcbc58ad5b12ed340ba09e2c4aeb4356b34b28,192,"transfer(address,uint256)",direct_contract_call,True,256,,255,256,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943949,2019-11-16 10:41:49 UTC,0xbba2f5b049b0149c787ac7129d3f1ef42e303b56554070ffd9e8f00095a8879f,193,"transfer(address,uint256)",direct_contract_call,True,257,,256,257,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943951,2019-11-16 10:41:59 UTC,0xd957477c778bf89120d31d7fe3df6c4b1ea1b54214af632fa0cdda31bd5c6dbe,36,"transfer(address,uint256)",direct_contract_call,True,258,,257,258,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943951,2019-11-16 10:41:59 UTC,0x8bcb463b288a65bbe711833ecc2da2fb8c4e014e326d511c3748292ea90c032e,37,"transfer(address,uint256)",direct_contract_call,True,259,,258,259,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943953,2019-11-16 10:42:20 UTC,0x9217d33f350ec722086009b6259e207da8784101984ba5f24feaca126185d91c,80,"transfer(address,uint256)",direct_contract_call,True,260,,259,260,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943955,2019-11-16 10:42:32 UTC,0x6815833bc0e70d7be3621f82f9d66f111739e45b402f1f7e0e4917ad62260b4a,72,"transfer(address,uint256)",direct_contract_call,True,261,,260,261,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943955,2019-11-16 10:42:32 UTC,0x8eff25faa3e67283572ab46059c85ea2d1a83c976f7cb6e340c6fb8e69b67ee0,73,"transfer(address,uint256)",direct_contract_call,True,262,,261,262,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943956,2019-11-16 10:42:43 UTC,0xae1e71592a313a9fc1264394399220e8024e4a48250cfcadd99ca2b034863ccb,33,"transfer(address,uint256)",direct_contract_call,True,263,,262,263,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943956,2019-11-16 10:42:43 UTC,0xcd126f3fc2dea273111e8c5d7842e71099c74f0a8b3af7811c88aa11e06ce7ce,34,"transfer(address,uint256)",direct_contract_call,True,264,,263,264,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943960,2019-11-16 10:43:28 UTC,0x7ccb871aaae81e503624a9a53321129af2fbfbca517f1ca06470ef7ab25e1e37,219,"transfer(address,uint256)",direct_contract_call,True,265,,264,265,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943960,2019-11-16 10:43:28 UTC,0xb56519656992b075ce8d5e157dc62827e6d183d17aa2c0ff4ba77520a5f2df8f,220,"transfer(address,uint256)",direct_contract_call,True,266,,265,266,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943960,2019-11-16 10:43:28 UTC,0x8ef4289462bdb4fd3498c4429b37e51aae7937886488840e0fcc37138674bce0,221,"transfer(address,uint256)",direct_contract_call,True,267,,266,267,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943960,2019-11-16 10:43:28 UTC,0x683b8e153c18a51b3f5f7e264cd394b7ff7f310609540773cc7e5f0d5b5a87c4,222,"transfer(address,uint256)",direct_contract_call,True,268,,267,268,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943961,2019-11-16 10:44:02 UTC,0x4f88ab3ffb2c79e52221815577f11ac15c44dd5bd884b0a303898ab0142dad0e,103,"transfer(address,uint256)",direct_contract_call,True,269,,268,269,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943961,2019-11-16 10:44:02 UTC,0x3d9b4f400f70c7ff25a3ac9d4e0a5084a896c43f0b6a60d8aae6e1ca903beb2d,104,"transfer(address,uint256)",direct_contract_call,True,270,,269,270,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943962,2019-11-16 10:44:17 UTC,0x1b459f98ae80b61c6f00a669ca5e8b53a66052d7db71fba018cd28d5b094fad6,16,"transfer(address,uint256)",direct_contract_call,True,271,,270,271,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943962,2019-11-16 10:44:17 UTC,0x2188ea8ef7e93ad176a024c80b3e596df8033ab3e281d0d533a30e2b07e75ba8,17,"transfer(address,uint256)",direct_contract_call,True,272,,271,272,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
